Barometer (on Android device),Engine kW (At the wheels),Intake Manifold Pressure,Trip Time(whilst moving),Turbo Boost & Vacuum Gauge,accelerometertotal,accelerometerx,accelerometery,accelerometerz,airtemperatureintake,baropressure,coolanttemp,hpwheels,kff1296,kff1297,kff1298,maf,rpm,speedgps,speedobd,throttlepos,time,torque,tripdistance,tripkpl,triplp100km,tripmpg,voltageobdadapter
1004.07959,2.824559544,74,337.303,-3.770981183,0,0.04,0.97,-0.36,35,100,87,3.787796739,57.58610175,0,42.41389825,14.79,2132.25,31.89599792,32,27.84313725,2024-06-22T08:47:38.44834642Z,9.329819897,2.144697365,9.66670525,10.34469611,22.73769876,14.10000038
1003.847656,2.827254734,59,342.303,-5.94654725,0.03,0.22,0.99,-0.27,35,100,87,3.791411049,58.00189004,0,41.99810996,7.63,1841.25,35.09999907,36,23.52941176,2024-06-22T08:47:43.441444218Z,10.81465897,2.185601671,9.638683057,10.37477087,22.6717859,14.10000038
1003.76001,,71,347.296,-4.206094396,-0.01,0.07,0.93,-0.41,35,100,87,,58.40904016,0,41.59095984,10.9,1982.25,34.73999771,35,25.49019608,2024-06-22T08:47:48.469976262Z,,2.241841316,9.633578972,10.38026766,22.65978024,14
1003.562439,1.961033729,58,352.302,-6.091584987,0.02,-0.02,0.97,-0.44,35,100,87,2.629789547,58.80940157,0,41.19059843,8.49,1836.25,35.46000043,37,21.56862745,2024-06-22T08:47:53.455993051Z,7.521663554,2.300625454,9.635733792,10.37794634,22.66484874,14
1003.461304,,71,357.323,-4.206094396,-0.01,-0.03,0.93,-0.42,35,100,88,,59.20329409,0,40.79670591,10.61,1884.25,33.22799747,33,24.70588235,2024-06-22T08:47:58.445229171Z,,2.338260092,9.708482719,10.3001809,22.83596631,14.10000038
1003.354858,,71,362.302,-4.206094396,0,0,0.96,-0.32,35,100,88,,59.58652255,0,40.41347745,10.54,1966.75,34.56000046,35,20.78431373,2024-06-22T08:48:03.433554028Z,,2.395333202,9.699968345,10.30922212,22.81593909,14
1003.255249,2.519526328,47,367.321,-7.687000103,0.01,0.04,0.97,-0.37,35,100,88,3.378740459,59.96561133,0,40.03438867,7.12,1646.75,34.37999978,36,21.56862745,2024-06-22T08:48:08.437198132Z,9.251900359,2.434262035,9.73267584,10.27457709,22.89287256,14
1003.283936,,57,372.304,-6.236622725,-0.06,-0.03,0.89,-0.34,35,100,88,,60.33501036,0,39.66498964,8.12,1549.75,26.13600013,27,22.35294118,2024-06-22T08:48:13.455816356Z,,2.469874804,9.928706695,10.07171743,23.35396974,14
1003.130493,1.881699498,63,377.298,-5.366396298,-0.02,0,0.95,-0.26,35,100,88,2.523400591,60.698448,0,39.301552,8.68,1778,30.06000058,30,21.56862745,2024-06-22T08:48:18.466183618Z,7.213443955,2.508022176,9.91321147,10.08746041,23.31752239,14.10000038
1003.159546,,37,382.33,-9.137377481,-0.12,0.07,0.84,-0.31,35,100,89,,61.05797636,0,38.94202364,4.04,1333.5,28.40399877,28,17.25490196,2024-06-22T08:48:23.47723399Z,,2.549083789,9.97369805,10.02628391,23.45979689,14.10000038
1003.130554,,34,387.319,-9.572490695,0.02,0.01,1.01,-0.23,35,100,89,,61.407997,0,38.592003,2.46,998.25,20.05200009,23,14.90196078,2024-06-22T08:48:28.470713309Z,,2.593272008,10.14051687,9.861344305,23.85218249,13.89999962
1003.207397,,39,392.3,-8.847302006,0.02,0.01,0.99,-0.37,35,100,89,,61.75123518,0,38.24876482,5.62,844,4.823999992,8,14.90196078,2024-06-22T08:48:33.466501085Z,,2.615824439,10.18686044,9.816481621,23.96119028,14
1003.026184,6.232193729,66,397.313,-4.931283085,0.06,0.02,0.99,-0.45,35,100,89,8.357509452,61.97004877,0,38.02995123,12.1,1975.25,23.58000006,22,23.52941176,2024-06-22T08:48:38.458844724Z,21.78344399,2.64625322,10.12223352,9.879156418,23.80917702,14
1002.892578,2.775986817,62,402.298,-5.511434036,0,-0.03,0.98,-0.29,35,100,89,3.72265964,62.30262246,0,37.69737754,7.17,1773.5,31.67999985,33,22.74509804,2024-06-22T08:48:43.456209254Z,8.979863786,2.684033604,10.09116776,9.909569495,23.7361052,14
1002.711182,,31,407.325,-10.00760391,0.05,-0.06,1.03,-0.28,35,100,89,,62.6321592,0,37.3678408,3.17,1332.75,30.85199808,31,16.07843137,2024-06-22T08:48:48.493743177Z,,2.736340513,10.14349209,9.858451837,23.85918072,14
1002.949036,,29,412.299,-10.29767938,0.08,0.03,1.07,-0.13,35,100,89,,62.95259966,0,37.04740034,2.46,1104.25,26.38799903,28,14.90196078,2024-06-22T08:48:53.457319482Z,,2.769211867,10.30479033,9.704140021,24.23858101,14
1003.062805,3.099897567,64,417.298,-5.221358561,0.04,0,0.99,-0.43,35,100,89,4.15703111,63.26916075,0,36.73083925,9.73,1985.75,25.1279994,23,23.92156863,2024-06-22T08:48:58.479588225Z,12.27419671,2.809298538,10.39522893,9.619713897,24.45130765,14
1003.181458,5.308850162,52,422.304,-6.961811414,-0.05,-0.04,0.94,-0.19,35,100,89,7.119285334,63.58078987,0,36.41921013,7.23,1746,36.25199794,34,23.1372549,2024-06-22T08:49:03.489010272Z,21.41494076,2.869375524,10.3838254,9.630278279,24.42448465,14
1003.303406,6.024614851,40,427.299,-8.702264268,-0.07,0.24,0.82,-0.42,35,100,89,8.079141593,63.88650809,0,36.11349191,4.81,1909.25,42.37200053,42,20.78431373,2024-06-22T08:49:08.497312771Z,21.29034202,2.919650798,10.42078721,9.596120354,24.51142496,14
1003.153625,,79,432.303,-3.045792494,-0.12,-0.01,0.86,-0.22,35,100,89,,64.18767353,0,35.81232647,12.97,2015.5,42.87599831,43,27.05882353,2024-06-22T08:49:13.529770782Z,,2.990802098,10.46103552,9.559199765,24.60609567,14
1003.23938,,29,437.352,-10.29767938,0.06,0.06,1.04,-0.27,35,100,88,,64.48649872,0,35.51350128,2.46,1203.25,40.57200057,41,14.90196078,2024-06-22T08:49:18.494027086Z,,3.037359408,10.47204167,9.54915301,24.63198398,14
1003.246094,,35,442.323,-9.427452957,0.11,-0.06,1.08,-0.37,35,100,88,,64.77587524,0,35.22412476,4.92,1685.5,35.85599919,37,23.92156863,2024-06-22T08:49:23.514100711Z,,3.101017745,10.55359414,9.475362314,24.82380897,14
1003.189026,,54,447.301,-6.671735939,-0.04,0.1,0.91,-0.35,34,100,88,,65.06097164,0,34.93902836,8.94,1890,35.89200001,36,21.17647059,2024-06-22T08:49:28.501290095Z,,3.140702706,10.5580524,9.471361237,24.83429553,14
1003.206299,,35,452.358,-9.427452957,0.03,0.05,1,-0.34,34,100,88,,65.34590556,0,34.65409444,2.83,1453.25,30.02399975,31,18.43137255,2024-06-22T08:49:33.518200971Z,,3.195586573,10.73016161,9.31944288,25.23912502,14
1003.167603,1.95771339,80,457.326,-2.900754756,0.33,-0.3,1.24,-0.47,35,100,88,2.625336899,65.62133538,0,34.37866462,13.31,1980,27.93600008,27,24.31372549,2024-06-22T08:49:38.52624125Z,7.82646198,3.232090014,10.75900941,9.29445495,25.30697983,14.10000038
1003.084656,5.561568058,79,462.358,-3.045792494,0,0.03,0.94,-0.45,34,100,89,7.458185615,65.89588587,0,34.10411413,15.36,2223.5,35.9279974,37,28.23529412,2024-06-22T08:49:43.527789551Z,17.61654637,3.267813217,10.72692339,9.322256211,25.2315082,14
1002.87207,2.968175367,57,467.357,-6.236622725,0.05,0.06,1.04,-0.27,34,100,88,3.98038873,66.16432791,0,33.83567209,8.42,2017.25,40.78799864,41,23.1372549,2024-06-22T08:49:48.534112915Z,9.698446584,3.332771337,10.71361904,9.333832747,25.20021414,14
1002.855347,,49,472.327,-7.396924628,0.08,0.04,1,-0.49,34,100,88,,66.42705596,0,33.57294404,7.69,1939.75,39.9959977,40,20.78431373,2024-06-22T08:49:53.537145449Z,,3.377921222,10.74475188,9.306788033,25.27344377,14
1002.750305,,63,477.33,-5.366396298,-0.01,0.15,0.93,-0.34,34,100,88,,66.68743964,0,33.31256036,9.2,2015,39.06000034,40,23.1372549,2024-06-22T08:49:58.557034483Z,,3.443346172,10.75993598,9.293654577,25.30915928,14
1002.714111,,62,482.303,-5.511434036,0.1,0.31,1.01,-0.4,34,100,88,,66.94228988,0,33.05771012,8.42,1935.5,38.51999829,39,22.74509804,2024-06-22T08:50:03.659612641Z,,3.486724573,10.7845757,9.272421188,25.36711601,14
1002.432068,2.481239408,74,487.304,-3.770981183,0.09,0.13,1,-0.51,34,100,89,3.327396854,67.19467272,0,32.80532728,14.6,2243.25,41.29199987,41,27.05882353,2024-06-22T08:50:08.552230562Z,7.790254441,3.551546026,10.76809624,9.286611672,25.32835358,14
1002.296265,,71,492.301,-4.206094396,0.21,-0.16,1.2,-0.16,34,100,89,,67.44303376,0,32.55696624,12.81,2209.5,41.57999959,42,25.88235294,2024-06-22T08:50:13.567328761Z,,3.598366716,10.75679688,9.296366692,25.30177561,14
1001.981628,2.472132325,86,497.306,-2.030528329,-0.11,-0.17,0.85,-0.26,34,100,89,3.315184054,67.68805118,0,32.31194882,21.29,2559.75,45.17999949,44,32.15686275,2024-06-22T08:50:18.562016499Z,6.845428211,3.669292492,10.72440485,9.324445473,25.22558416,14
1001.886475,3.518958386,38,502.3,-8.992339743,-0.02,0.15,0.85,-0.53,34,100,89,4.719000926,67.92888175,0,32.07111825,8.49,1696.75,46.29599754,48,18.43137255,2024-06-22T08:50:23.580456778Z,9.810665161,3.722011219,10.71401267,9.333489828,25.20114002,14
1002.017578,,67,507.337,-4.786245347,-0.06,0.15,0.87,-0.37,34,100,89,,68.16817662,0,31.83182338,10.68,1359.25,38.80799801,41,23.52941176,2024-06-22T08:50:28.595623844Z,,3.794308899,10.81500384,9.246333121,25.43868807,13.89999962
1001.854248,6.062180649,67,512.325,-4.786245347,-0.11,-0.08,0.87,-0.22,34,100,89,8.129518157,68.40165043,0,31.59834957,10.61,2134,41.72399944,42,25.09803922,2024-06-22T08:50:33.57173678Z,20.61126206,3.838171158,10.79497948,9.263484788,25.39158744,14
1001.695435,3.230827971,64,517.303,-5.221358561,0.06,0.1,1.03,-0.34,34,100,89,4.332611675,68.6312664,0,31.3687336,11.64,2202,43.23599968,44,25.09803922,2024-06-22T08:50:38.597328387Z,10.33373139,3.909633764,10.79251524,9.265599914,25.38579112,14.10000038
1001.449707,7.064694561,80,522.305,-2.900754756,0.05,-0.04,1,-0.41,34,100,89,9.473911457,68.85865249,0,31.14134751,18.43,2519.5,47.8439986,48,29.80392157,2024-06-22T08:50:43.584293196Z,20.24287346,3.958059059,10.77033973,9.284677245,25.33363065,14
1001.263123,9.425070683,33,527.303,-9.717528432,0,0.05,0.98,-0.3,34,100,89,12.63922797,69.08258781,0,30.91741219,4.92,1772.5,53.45999996,53,19.60784314,2024-06-22T08:50:48.57931279Z,27.22215514,4.028859251,10.77680021,9.279111269,25.34882675,14
1001.31311,,29,532.307,-10.29767938,0.02,0.07,1.01,-0.25,34,100,89,,69.30358862,0,30.69641138,2.83,1404.5,49.24799979,50,15.68627451,2024-06-22T08:50:53.602251769Z,,4.113633579,10.82755724,9.235612985,25.46821574,14
1001.465393,,51,537.314,-7.106849152,0.14,0.01,1.08,-0.46,34,100,89,,69.52158207,0,30.47841793,7.57,1692,45.57599824,46,21.96078431,2024-06-22T08:50:58.59356313Z,,4.166922775,10.85153414,9.21520653,25.52461339,14
1001.513,3.971800216,57,542.342,-6.236622725,0.17,-0.07,1.13,-0.36,34,100,89,5.326271822,69.73739616,0,30.26260384,7.63,1857.5,47.55599888,48,21.56862745,2024-06-22T08:51:03.612903396Z,13.24193118,4.244810327,10.86092483,9.207238778,25.54670186,14
1001.37561,,28,547.345,-10.44271712,0.06,-0.01,1.03,-0.34,34,100,89,,69.94912486,0,30.05087514,2.46,1232.25,41.83199848,45,14.90196078,2024-06-22T08:51:08.602497374Z,,4.296445896,10.95791303,9.125745747,25.77483425,13.80000019
1001.371948,7.51674183,85,552.329,-2.175566067,-0.01,-0.03,0.93,-0.41,34,100,89,10.08011683,70.15712405,0,29.84287595,20.5,2542.75,44.38799855,44,31.76470588,2024-06-22T08:51:13.672703955Z,20.98326341,4.365453506,10.93897258,9.141546657,25.73028316,14
1001.131531,6.115759084,84,557.302,-2.320603805,0.06,0.05,1.01,-0.41,34,100,89,8.201368022,70.36181402,0,29.63818598,17.61,2251,49.31999801,49,27.84313725,2024-06-22T08:51:18.60819523Z,17.3841529,4.417079265,10.92083658,9.156727831,25.68762426,14
1000.927368,4.056891941,91,562.354,-1.30533964,0.02,0.02,0.99,-0.33,34,100,89,5.440381705,70.56690038,0,29.43309962,21.18,2411.25,50.25599881,50,33.33333333,2024-06-22T08:51:23.695368055Z,12.55812975,4.500674307,10.90087369,9.173496648,25.64066822,14
1000.377014,2.871508136,75,567.303,-3.625943445,0.13,-0.09,1.09,-0.38,34,100,89,3.850755839,70.76507193,0,29.23492807,15.07,2184.75,52.45199751,53,29.80392157,2024-06-22T08:51:28.632410755Z,8.3865518,4.57233568,10.87905244,9.191896882,25.58934103,14
1000.169983,,27,572.339,-10.58775486,0.03,0.02,0.95,-0.48,34,100,89,,70.9640065,0,29.0359935,2.51,1372.75,50.76000003,51,14.90196078,2024-06-22T08:51:33.619590366Z,,4.643996638,10.88801554,9.184330043,25.61042372,14
1000.267334,,30,577.309,-10.15264165,0.01,0.1,1,-0.18,34,100,90,,71.15769722,0,28.84230278,2.54,1137.25,38.62799733,41,14.90196078,2024-06-22T08:51:38.608736451Z,,4.695821015,10.89451653,9.178849555,25.62571514,13.80000019
1000.508423,,34,582.305,-9.572490695,0.01,0.09,0.99,-0.24,34,100,90,,71.34981414,0,28.65018586,2.51,982.75,13.49999964,18,14.90196078,2024-06-22T08:51:43.626875528Z,,4.732192299,11.01615444,9.077498756,25.91182773,13.80000019
1000.530457,,46,587.351,-7.832037841,0.01,0.05,0.99,-0.27,34,100,91,,71.28461508,0,28.71538492,2.51,746.75,0,1,14.90196078,2024-06-22T08:51:48.641309129Z,,4.750126768,11.024229,9.070850056,25.93082043,13.89999962
1000.486572,,45,587.8,-7.977075579,0,0.04,0.97,-0.32,34,100,91,,70.81643823,0,29.18356177,2.3,717,0,0,14.90196078,2024-06-22T08:51:53.620681322Z,,4.750126768,11.00827601,9.083995363,25.89329635,13.80000019
1000.431641,,45,587.8,-7.977075579,0.01,0.04,0.98,-0.31,35,100,91,,70.35703782,0,29.64296218,2.27,691.75,0,0,14.90196078,2024-06-22T08:51:58.627326681Z,,4.750126768,11.00481406,9.086853054,25.88515326,13.80000019
1000.478455,,44,587.8,-8.122113317,0.01,0.02,0.98,-0.34,35,100,92,,69.90065451,0,30.09934549,2.17,685.5,0,0,14.90196078,2024-06-22T08:52:03.641785996Z,,4.750126768,11.00206165,9.089126335,25.87867913,13.69999981
1000.383484,6.505878522,70,591.161,-4.351132134,0.03,0,0.99,-0.37,35,100,92,8.724526806,69.7364856,0,30.2635144,11.86,2506.25,20.5919987,16,26.2745098,2024-06-22T08:52:08.65656916Z,18.28277897,4.773641379,10.95508842,9.128098686,25.7681903,14
1000.315125,6.113964291,47,596.139,-7.687000103,0.07,0.07,1.03,-0.38,36,100,92,8.198961164,69.92961899,0,30.07038101,5.9,1858,32.11199942,32,20.78431373,2024-06-22T08:52:13.666340032Z,18.43559629,4.811615684,10.93662333,9.143510319,25.72475732,14
1000.287598,9.06758669,82,601.139,-2.61067928,-0.04,-0.02,0.93,-0.3,36,100,91,12.15983404,70.12114032,0,29.87885968,19.36,2485.25,44.4600002,43,30.98039216,2024-06-22T08:52:18.664487676Z,26.02687658,4.852597318,10.90742369,9.167987881,25.65607493,14
1000.291931,12.52578838,26,606.188,-10.7327926,0.01,0.06,0.98,-0.32,36,100,91,16.7973589,70.31207877,0,29.68792123,2.46,1446.25,50.29199963,51,14.90196078,2024-06-22T08:52:23.65539664Z,35.97501435,4.932966126,10.92329942,9.154663296,25.69341727,14
1000.653381,,27,611.139,-10.58775486,0,0.08,0.98,-0.23,36,100,91,,70.49695613,0,29.50304387,2.46,1176.75,40.49999893,43,14.90196078,2024-06-22T08:52:28.665325191Z,,4.986358516,10.92918593,9.149732553,25.70726331,13.80000019
1001.022888,,34,616.148,-9.572490695,0.01,0.07,1,-0.2,36,100,91,,70.68167075,0,29.31832925,2.35,903,11.5919998,18,14.90196078,2024-06-22T08:52:33.666581799Z,,5.024265195,11.02572165,9.069622055,25.9343314,13.80000019
1001.047913,,44,621.181,-8.122113317,0.01,0.06,0.99,-0.27,36,100,91,,70.67441577,0,29.32558423,2.49,739.5,0,3,14.90196078,2024-06-22T08:52:38.810133635Z,,5.046329698,11.01120596,9.081578223,25.90018807,13.80000019
1001.006409,,44,621.884,-8.122113317,0,0.03,0.98,-0.31,36,100,91,,70.24140634,0,29.75859366,2.3,710.75,0,0,14.90196078,2024-06-22T08:52:43.687538001Z,,5.046329698,10.99633987,9.09385572,25.86522057,13.80000019
1001.021729,,44,621.884,-8.122113317,0,0.03,0.98,-0.31,36,100,91,,69.80724662,0,30.19275338,2.3,697,0,0,14.90196078,2024-06-22T08:52:48.699915553Z,,5.046329698,10.99309189,9.096542561,25.85758077,13.69999981
1001.021301,,44,621.884,-8.122113317,0,0.04,0.98,-0.31,36,100,91,,69.38307405,0,30.61692595,2.2,677.25,0,0,14.90196078,2024-06-22T08:52:53.694932841Z,,5.046329698,10.98986488,9.099213623,25.84999031,13.80000019
1000.997803,,44,621.884,-8.122113317,0,0.04,0.98,-0.31,36,100,92,,68.96469388,0,31.03530612,2.22,679.75,0,0,14.90196078,2024-06-22T08:52:58.677545732Z,,5.046329698,10.98793863,9.100808766,25.84545946,13.69999981
1000.999756,,43,621.884,-8.267151054,0.01,0.04,0.98,-0.31,37,100,92,,68.54926443,0,31.45073557,2.3,681.75,0,0,14.90196078,2024-06-22T08:53:03.69623882Z,,5.046329698,10.98474464,9.103454973,25.83794666,13.80000019
1000.982178,2.598482485,74,624.076,-3.770981183,0.03,-0.01,0.98,-0.41,37,100,92,3.484622409,68.25966685,0,31.74033315,11.56,2065,13.31999982,8,25.09803922,2024-06-22T08:53:08.68405409Z,11.15929079,5.048279421,10.95889771,9.12492578,25.77715038,14
1000.953369,8.025682178,40,629.066,-8.702264268,-0.01,0.14,0.94,-0.3,38,100,92,10.76261708,68.44820608,0,31.55179392,3.71,2156.25,28.54799863,27,25.09803922,2024-06-22T08:53:13.703064733Z,26.21461561,5.093086252,10.93464083,9.145168074,25.72009416,14
1001.05011,2.067117154,30,634.05,-10.15264165,-0.08,0.02,0.89,-0.26,39,100,92,2.772049764,68.63429597,0,31.36570403,2.92,1238.5,28.2239998,28,17.64705882,2024-06-22T08:53:18.716280733Z,10.50040055,5.124074482,11.00346944,9.087963466,25.88199049,14
1001.143127,,32,639.048,-9.86256617,-0.01,0.03,0.97,-0.23,38,100,91,,68.81871719,0,31.18128281,2.4,989.5,20.19599995,21,14.90196078,2024-06-22T08:53:23.719168061Z,,5.160471573,11.11238344,8.998891086,26.13817433,13.80000019
1001.197144,7.325363334,68,644.057,-4.641207609,-0.03,0.1,0.92,-0.37,38,100,91,9.823474039,69.0013812,0,30.9986188,12.02,2171.75,26.74799867,25,25.49019608,2024-06-22T08:53:28.70364917Z,23.75636498,5.196071509,11.11883362,8.993670709,26.15334624,14
1001.187012,6.801970729,67,649.046,-4.786245347,-0.02,0.46,0.82,-0.32,38,100,91,9.121592996,69.18120087,0,30.81879913,11.49,2027.75,37.36799942,37,25.09803922,2024-06-22T08:53:33.721967168Z,23.6254994,5.23201972,11.10105815,9.00807174,26.11153538,14
1001.169678,2.965335229,66,654.059,-4.931283085,0.02,0,0.99,-0.33,38,100,91,3.976580043,69.35979645,0,30.64020355,10.54,2115,41.29199987,40,24.31372549,2024-06-22T08:53:38.743959915Z,12.20096298,5.295904362,11.12291487,8.99037073,26.16294601,13.89999962
1001.318054,3.958419384,75,659.077,-3.625943445,-0.1,0.02,0.85,-0.35,37,100,91,5.30832783,69.53650909,0,30.46349091,11.86,2007.75,47.01600027,46,25.49019608,2024-06-22T08:53:43.7024361Z,15.17655839,5.345346014,11.12614428,8.987761231,26.17054214,13.89999962
1001.329468,11.82507808,32,664.102,-9.86256617,0.03,0.14,1.02,-0.2,37,100,91,15.85769091,69.71143737,0,30.28856263,2.59,1610,52.27200026,53,14.90196078,2024-06-22T08:53:48.701512811Z,38.53092421,5.428410569,11.12285218,8.9904214,26.16279855,14
1001.471985,,42,669.07,-8.412188792,-0.04,0,0.93,-0.27,37,100,91,,69.88241764,0,30.11758236,4.73,1608,48.38399721,49,20.39215686,2024-06-22T08:53:53.703161649Z,,5.483940625,11.20834749,8.921844037,26.36389776,13.89999962
1001.465332,,27,674.104,-10.58775486,0.05,0.14,0.99,-0.43,37,100,91,,70.05371157,0,29.94628843,2.32,1200.5,41.54399876,43,14.90196078,2024-06-22T08:53:58.733908676Z,,5.561348509,11.22347739,8.909816873,26.3994858,14
1001.492798,,34,679.102,-9.572490695,-0.04,-0.03,0.95,-0.13,37,100,91,,70.22186371,0,29.77813629,2.49,982.25,28.61999856,32,14.90196078,2024-06-22T08:54:03.717087114Z,,5.604020348,11.2878482,8.859007181,26.55089664,13.89999962
1001.506958,,38,684.062,-8.992339743,0.01,0.09,0.98,-0.31,37,100,91,,70.38688082,0,29.61311918,2.35,837,6.191999939,9,14.90196078,2024-06-22T08:54:08.724286458Z,,5.623303135,11.35027912,8.81027922,26.69774455,13.80000019
1001.461365,,44,688.045,-8.122113317,0.01,0.08,0.97,-0.35,37,100,91,,70.14396043,0,29.85603957,2.38,729,0,0,14.90196078,2024-06-22T08:54:13.712713905Z,,5.642756517,11.3311761,8.825132307,26.65281106,13.80000019
1001.491516,,45,688.045,-7.977075579,0,0.07,0.96,-0.35,37,100,91,,69.75690389,0,30.24309611,2.22,700.75,0,0,14.90196078,2024-06-22T08:54:18.728793167Z,,5.642756517,11.32815186,8.827488321,26.64569756,13.80000019
1001.474182,,43,688.045,-8.267151054,0,0.07,0.96,-0.36,37,100,91,,69.36944559,0,30.63055441,2.2,695,0,0,14.90196078,2024-06-22T08:54:23.72025354Z,,5.642756517,11.32514528,8.829831824,26.63862559,13.69999981
1001.474182,,44,688.045,-8.122113317,0.01,0.08,0.97,-0.34,38,100,91,,68.99358065,0,31.00641935,2.12,687.25,0,0,14.90196078,2024-06-22T08:54:28.726925492Z,,5.642756517,11.32156042,8.832627707,26.63019339,13.80000019
1001.463684,,44,688.045,-8.122113317,0.01,0.08,0.97,-0.35,38,100,91,,68.615502,0,31.384498,2.22,674,0,0,14.90196078,2024-06-22T08:54:33.734385693Z,,5.642756517,11.31800035,8.835406001,26.62181953,13.69999981
1001.465881,,43,688.045,-8.267151054,0,0.08,0.97,-0.35,38,100,92,,68.2487741,0,31.7512259,2.24,666.75,0,0,14.90196078,2024-06-22T08:54:38.723111306Z,,5.642756517,11.31505234,8.837707972,26.6148853,13.80000019
1001.45575,2.723311545,74,690.076,-3.770981183,0.02,0.06,0.93,-0.49,39,100,92,3.652020937,67.98940718,0,32.01059282,12.18,2026,12.49199977,9,25.49019608,2024-06-22T08:54:43.749559553Z,11.2281071,5.644786517,11.29127443,8.856318997,26.55895571,14
1001.366577,5.405151341,77,695.109,-3.335867969,0.02,0.07,0.96,-0.44,40,100,92,7.248427342,68.16169873,0,31.83830127,15.74,2319,26.96399846,25,27.84313725,2024-06-22T08:54:48.721010138Z,18.37959705,5.668399244,11.25346466,8.88607476,26.47002083,14
1001.253906,3.248862896,79,700.045,-3.045792494,0.36,0.07,1.25,-0.62,41,100,92,4.356796907,68.32887782,0,31.67112218,14.89,2184.75,37.58399749,36,27.84313725,2024-06-22T08:54:53.752617753Z,10.47346257,5.714912721,11.22860727,8.905746353,26.41155212,14
1001.044434,7.135271468,77,705.045,-3.335867969,-0.08,0.06,0.88,-0.33,41,100,92,9.568556649,68.49644404,0,31.50355596,16.69,2396.75,43.81199911,43,28.62745098,2024-06-22T08:54:58.74087391Z,21.11293331,5.781291074,11.20305124,8.92606185,26.35144008,14
1000.870972,3.829656861,53,710.057,-6.816773676,-0.03,0.14,0.89,-0.41,40,100,92,5.135654443,68.6626423,0,31.3373577,7.99,2025.5,43.5239994,44,21.96078431,2024-06-22T08:55:03.731701619Z,11.93471555,5.83134905,11.20851508,8.921710639,26.36429195,14
1000.799927,,27,715.05,-10.58775486,0.02,0.05,1,-0.29,40,100,92,,68.82647601,0,31.17352399,2.43,1269.75,42.66000024,44,14.90196078,2024-06-22T08:55:08.756138427Z,,5.903784002,11.21144447,8.919379524,26.37118236,14
